id,fecha_movimiento,count_items,CATEGORY,tipo,COD,NUM,DET,costo_unitario,pvp_unitario,costo_total,pvp_total,utilidad_total,proveedor
4070,2023-07-04,1,plata,juegos,JP,52,,9.8,28.5,9.8,28.5,18.7,LX USA
4071,2023-07-04,1,plata,pulseras,PPL,52,,3.6,17.8,3.6,17.8,14.200000000000001,ALPHA TRADING
4072,2023-07-04,1,plata,pulseras,PV,13,,3.0,6.5,3.0,6.5,3.5,ZULENIS
4073,2023-07-04,1,plata,pulseras,PV,15,,3.0,7.5,3.0,7.5,4.5,ZULENIS
4074,2023-07-05,1,plata,aretes,AR,177,,1.2,4.5,1.2,4.5,3.3,P&K
4075,2023-07-07,1,plata,anillos,AP,166,T8.5,12.25,34.8,12.25,34.8,22.549999999999997,JUAN CHALCO
4076,2023-07-07,1,plata,aretes,AR,1,,1.2,7.8,1.2,7.8,6.6,SOLEDAD SAENZ
4077,2023-07-07,1,plata,aretes,AR,99,,2.8,8.5,2.8,8.5,5.7,ANDRES CADAVID
4078,2023-07-07,1,plata,aretes,AR,100,,11.1,7.8,11.1,7.8,-3.3,CIRKON
4079,2023-07-07,1,plata,aretes,AR,106,,2.4,11.5,2.4,11.5,9.1,SOLEDAD SAENZ
4080,2023-07-07,1,plata,aretes,AR,133,,2.88,14.6,2.88,14.6,11.719999999999999,CHINA
4081,2023-07-07,2,plata,aretes,AR,141,,5.28,15.8,10.56,31.6,21.04,ALINA PAZ
4082,2023-07-07,1,plata,aretes,AR,143,,11.52,28.7,11.52,28.7,17.18,ALINA PAZ
4083,2023-07-07,1,plata,aretes,AR,391,,12.8,34.7,12.8,34.7,21.900000000000002,ALINA PAZ
4084,2023-07-07,1,plata,aretes,AR,392,,15.84,39.6,15.84,39.6,23.76,ALINA PAZ
4085,2023-07-07,1,plata,aretes,AR,396,,12.24,29.8,12.24,29.8,17.560000000000002,ALINA PAZ
4086,2023-07-07,1,plata,aretes,AR,434,,3.78,17.8,3.78,17.8,14.020000000000001,ALPHA TRADING
4087,2023-07-07,1,plata,aretes,AR,439,,5.58,24.5,5.58,24.5,18.92,ALPHA TRADING
4088,2023-07-07,1,plata,juegos,JP,93,,6.16,20.75,6.16,20.75,14.59,VOGA
4089,2023-07-07,1,plata,juegos,JP,143,,24.48,54.7,24.48,54.7,30.220000000000002,ANDRES CADAVID
4090,2023-07-07,1,plata,juegos,JP,150,,31.2,67.8,31.2,67.8,36.599999999999994,ANDRES CADAVID
4091,2023-07-07,1,plata,pulseras,PPL,16,,3.96,17.9,3.96,17.9,13.939999999999998,ALPHA TRADING
4092,2023-07-07,1,plata,pulseras,PPL,56,,4.68,18.9,4.68,18.9,14.219999999999999,ALPHA TRADING
4093,2023-07-07,1,plata,pulseras,PPL,57,,3.36,15.9,3.36,15.9,12.540000000000001,ALPHA TRADING
4094,2023-07-07,1,plata,pulseras,PPL,79,,10.5,30.0,10.5,30.0,19.5,CIRKON
4095,2023-07-07,1,plata,dijes,DP,307,,7.5,21.8,7.5,21.8,14.3,CIRKON
4096,2023-07-07,1,plata,dijes,DP,438,,5.0,15.8,5.0,15.8,10.8,CIRKON
4097,2023-07-07,1,plata,dijes,DP,514,,3.3,14.5,3.3,14.5,11.2,CIRKON
4098,2023-07-07,1,plata,cadenas,CP,5,,4.44,15.7,4.44,15.7,11.259999999999998,SOLEDAD SAENZ
4099,2023-07-07,1,plata,cadenas,CP,7,,8.325,24.9,8.325,24.9,16.575,SOLEDAD SAENZ
4100,2023-07-07,1,plata,cadenas,CP,50,,9.62,28.9,9.62,28.9,19.28,SOLEDAD SAENZ
4101,2023-07-07,1,plata,cadenas,CP,89,,7.29,19.7,7.29,19.7,12.41,VOGA
4102,2023-07-07,1,plata,cadenas,CP,91,,7.8,20.8,7.8,20.8,13.0,VOGA
4103,2023-07-07,1,plata,cadenas,CP,95,,7.59,19.8,7.59,19.8,12.21,VOGA
4104,2023-07-07,1,plata,cadenas,CP,101,,15.84,34.9,15.84,34.9,19.06,VOGA
4105,2023-07-07,1,plata,cadenas,CP,135,,3.78,15.4,3.78,15.4,11.620000000000001,FERNANDO JARA
4106,2023-07-07,1,plata,collares,CLP,7,,9.25,27.75,9.25,27.75,18.5,CIRKON
4107,2023-07-07,1,plata,collares,CLP,61,,17.28,57.8,17.28,57.8,40.519999999999996,ALPHA TRADING
4108,2023-07-07,1,plata,pulseras,PV,27,,8.0,24.5,8.0,24.5,16.5,VOGA
4109,2023-07-07,1,plata,pulseras,PV,44,,15.0,36.5,15.0,36.5,21.5,VOGA
4110,2023-07-10,1,plata,aretes,AR,41,,6.25,18.7,6.25,18.7,12.45,FLAVIO JARA
4111,2023-07-10,1,plata,aretes,AR,117,,4.08,12.75,4.08,12.75,8.67,XAVIER GUILLEN
4112,2023-07-10,1,plata,aretes,AR,126,,3.0,15.25,3.0,15.25,12.25,ANDRES CADAVID
4113,2023-07-10,1,plata,aretes,AR,249,,6.4,20.75,6.4,20.75,14.35,MILANUS USA
4114,2023-07-10,1,plata,dijes,DP,501,,2.8,14.6,2.8,14.6,11.8,CIRKON
4115,2023-07-10,1,plata,cadenas,CP,105,,23.54,48.7,23.54,48.7,25.160000000000004,VOGA
4116,2023-07-11,1,plata,anillos,AP,3,T6.5,3.84,17.8,3.84,17.8,13.96,VOGA
4117,2023-07-11,1,plata,aretes,AR,123,,11.96,32.5,11.96,32.5,20.54,ANDRES CADAVID
4118,2023-07-11,1,plata,dijes,DP,48,,7.0,20.7,7.0,20.7,13.7,CIRKON
4119,2023-07-11,1,plata,dijes,DP,64,,10.0,26.8,10.0,26.8,16.8,CIRKON
4120,2023-07-11,1,plata,cadenas,CP,9,,3.06,13.9,3.06,13.9,10.84,ANDRES CADAVID
4121,2023-07-11,1,plata,pulseras,PV,13,,3.0,6.5,3.0,6.5,3.5,ZULENIS
4122,2023-07-11,1,plata,pulseras,PV,27,,8.0,24.5,8.0,24.5,16.5,VOGA
4123,2023-07-19,1,plata,aretes,AR,40,,5.0,16.7,5.0,16.7,11.7,CIRKON
4124,2023-07-19,1,plata,aretes,AR,58,,2.025,15.6,2.025,15.6,13.575,VOGA
4125,2023-07-19,1,plata,aretes,AR,126,,3.0,15.25,3.0,15.25,12.25,ANDRES CADAVID
4126,2023-07-19,1,plata,aretes,AR,175,,1.0,3.0,1.0,3.0,2.0,P&K
4127,2023-07-19,1,plata,aretes,AR,442,,12.96,36.8,12.96,36.8,23.839999999999996,ALPHA TRADING
4128,2023-07-19,1,plata,dijes,DP,48,,7.0,20.7,7.0,20.7,13.7,CIRKON
4129,2023-07-19,1,plata,dijes,DP,89,,1.8,12.8,1.8,12.8,11.0,CIRKON
4130,2023-07-19,1,plata,dijes,DP,121,,1.92,9.25,1.92,9.25,7.33,CIRKON
4131,2023-07-19,1,plata,cadenas,CP,23,,4.2,12.8,4.2,12.8,8.600000000000001,VOGA
4132,2023-07-19,1,plata,cadenas,CP,28,,3.6,13.5,3.6,13.5,9.9,ANDRES CADAVID
4133,2023-07-19,1,plata,cadenas,CP,131,,10.44,29.7,10.44,29.7,19.259999999999998,FERNANDO JARA
4134,2023-07-19,2,plata,cadenas,CP,133,,2.6,9.8,5.2,19.6,14.400000000000002,CIRKON
4135,2023-07-26,1,plata,anillos,AP,181,T6,7.425,24.3,7.425,24.3,16.875,CIRKON
4136,2023-07-26,1,plata,pulseras,PV,5,,1.5,3.5,1.5,3.5,2.0,ZULENIS
4137,2023-07-26,1,plata,pulseras,PV,51,,3.0,8.5,3.0,8.5,5.5,VOGA
4138,2023-07-27,1,plata,anillos,AP,80,T7.5,20.16,58.7,20.16,58.7,38.540000000000006,RIOBAMBA
4139,2023-07-27,1,plata,aretes,AR,131,,5.0,15.8,5.0,15.8,10.8,CHINA
4140,2023-07-27,1,plata,pulseras,PV,15,,3.0,7.5,3.0,7.5,4.5,ZULENIS
4141,2023-07-27,1,plata,pulseras,PV,20,,4.0,12.5,4.0,12.5,8.5,VOGA
4142,2023-08-02,1,plata,aretes,AR,94,,7.5,22.8,7.5,22.8,15.3,CIRKON
4143,2023-08-02,1,plata,aretes,AR,124,,4.2,15.7,4.2,15.7,11.5,ANDRES CADAVID
4144,2023-08-02,1,plata,pulseras,PPL,176,,19.8,49.5,19.8,49.5,29.7,CIRKON
4145,2023-08-02,1,plata,collares,CLP,36,,8.64,25.4,8.64,25.4,16.759999999999998,SOLEDAD SAENZ
4146,2023-08-02,2,plata,pulseras,PV,15,,3.0,7.5,6.0,15.0,9.0,ZULENIS
4147,2023-08-07,1,plata,aretes,AR,17,,7.25,22.8,7.25,22.8,15.55,LX USA
4148,2023-08-07,1,plata,aretes,AR,50,,10.08,24.7,10.08,24.7,14.62,SOLEDAD SAENZ
4149,2023-08-07,1,plata,aretes,AR,131,,5.0,15.8,5.0,15.8,10.8,CHINA
4150,2023-08-07,1,plata,aretes,AR,285,,0.5,3.0,0.5,3.0,2.5,BODY JEWELZ
4151,2023-08-07,1,plata,aretes,AR,367,,6.0,18.7,6.0,18.7,12.7,CIRKON
4152,2023-08-07,1,plata,aretes,AR,386,,1.98,12.4,1.98,12.4,10.42,ALEX CASTRO
4153,2023-08-07,1,plata,aretes,AR,403,,2.4,10.75,2.4,10.75,8.35,CIRKON
4154,2023-08-07,1,plata,pulseras,PPL,3,,3.8,12.4,3.8,12.4,8.600000000000001,PANAMA
4155,2023-08-07,1,plata,pulseras,PPL,47,,4.84,17.8,4.84,17.8,12.96,SOLEDAD SAENZ
4156,2023-08-07,1,plata,pulseras,PPL,51,,5.4,17.8,5.4,17.8,12.4,SOLEDAD SAENZ
4157,2023-08-07,1,plata,pulseras,PPL,93,,10.64,26.9,10.64,26.9,16.259999999999998,SOLEDAD SAENZ
4158,2023-08-07,1,plata,dijes,DP,100,,2.0,9.5,2.0,9.5,7.5,XAVIER GUILLEN
4159,2023-08-07,1,plata,cadenas,CP,133,,2.6,9.8,2.6,9.8,7.200000000000001,CIRKON
4160,2023-08-07,1,plata,collares,CLP,5,,27.0,92.7,27.0,92.7,65.7,ALPHA TRADING
4161,2023-08-07,2,plata,pulseras,PV,15,,3.0,7.5,6.0,15.0,9.0,ZULENIS
4162,2023-08-11,2,plata,anillos,AP,151,T7,4.5,19.25,9.0,38.5,29.5,ANDRES CADAVID
4163,2023-08-11,1,plata,aretes,AR,59,,6.25,17.8,6.25,17.8,11.55,VOGA
4164,2023-08-11,2,plata,aretes,AR,100,,11.1,7.8,22.2,15.6,-6.6,CIRKON
4165,2023-08-11,1,plata,aretes,AR,143,,11.52,28.7,11.52,28.7,17.18,ALINA PAZ
4166,2023-08-11,2,plata,aretes,AR,177,,1.2,4.5,2.4,9.0,6.6,P&K
4167,2023-08-11,4,plata,aretes,AR,286,,1.5,3.0,6.0,12.0,6.0,BODY JEWELZ
4168,2023-08-11,1,plata,aretes,AR,344,,6.0,17.9,6.0,17.9,11.899999999999999,ANDRES CADAVID
4169,2023-08-11,1,plata,aretes,AR,401,,1.68,9.8,1.68,9.8,8.120000000000001,LX USA
4170,2023-08-11,1,plata,dijes,DP,452,,11.96,34.5,11.96,34.5,22.54,XAVIER GUILLEN
4171,2023-08-11,1,plata,pulseras,PV,13,,3.0,6.5,3.0,6.5,3.5,ZULENIS
4172,2023-08-29,1,plata,anillos,AP,170,T6,6.0,27.8,6.0,27.8,21.8,VOGA
4173,2023-08-29,1,plata,aretes,AR,139,,7.92,22.7,7.92,22.7,14.78,ALINA PAZ
4174,2023-08-29,1,plata,aretes,AR,175,,1.0,3.0,1.0,3.0,2.0,P&K
4175,2023-08-29,1,plata,aretes,AR,286,,1.5,3.0,1.5,3.0,1.5,BODY JEWELZ
4176,2023-08-29,1,plata,aretes,AR,304,,12.16,30.0,12.16,30.0,17.84,LX USA
4177,2023-08-29,1,plata,aretes,AR,454,,8.74,24.5,8.74,24.5,15.76,SOLEDAD SAENZ
4178,2023-08-29,1,plata,cadenas,CP,1,,52.48,147.2,52.48,147.2,94.72,SOLEDAD SAENZ
4179,2023-08-29,2,plata,pulseras,PV,12,,3.0,6.5,6.0,13.0,7.0,ZULENIS
4180,2023-08-29,1,plata,pulseras,PV,19,,3.5,10.5,3.5,10.5,7.0,VOGA
4181,2023-08-29,1,plata,pulseras,PV,54,,3.0,9.5,3.0,9.5,6.5,VOGA
4182,2023-08-30,1,plata,anillos,AP,11,T8,3.0,17.0,3.0,17.0,14.0,CHINA
4183,2023-08-30,1,plata,aretes,AR,1,,1.2,7.8,1.2,7.8,6.6,SOLEDAD SAENZ
4184,2023-08-30,1,plata,aretes,AR,129,B,11.25,14.8,11.25,14.8,3.5500000000000007,CHINA
4185,2023-08-30,1,plata,aretes,AR,325,,3.84,13.8,3.84,13.8,9.96,LX USA
4186,2023-08-30,1,plata,dijes,DP,10,,32.4,67.8,32.4,67.8,35.4,XAVIER GUILLEN
4187,2023-08-30,1,plata,cadenas,CP,135,,3.78,15.4,3.78,15.4,11.620000000000001,FERNANDO JARA
4188,2023-09-15,1,plata,anillos,AP,166,T6.5,12.25,34.8,12.25,34.8,22.549999999999997,JUAN CHALCO
4189,2023-09-15,1,plata,anillos,AP,166,T9.5,12.25,34.8,12.25,34.8,22.549999999999997,JUAN CHALCO
4190,2023-09-15,1,plata,aretes,AR,91,,3.5,14.6,3.5,14.6,11.1,ANDRES CADAVID
4191,2023-09-15,1,plata,aretes,AR,130,,11.25,13.9,11.25,13.9,2.6500000000000004,CHINA
4192,2023-09-15,1,plata,cadenas,CP,9,,3.06,13.9,3.06,13.9,10.84,ANDRES CADAVID
4193,2023-09-15,1,plata,collares,CLP,53,,26.4,47.9,26.4,47.9,21.5,SOLEDAD SAENZ
4194,2023-09-15,1,plata,pulseras,PV,12,,3.0,6.5,3.0,6.5,3.5,ZULENIS
4195,2023-09-18,1,plata,anillos,AP,41,T8,19.2,40.0,19.2,40.0,20.8,SOLEDAD SAENZ
4196,2023-09-18,1,plata,aretes,AR,34,,11.75,28.65,11.75,28.65,16.9,FLAVIO JARA
4197,2023-09-18,1,plata,pulseras,PPL,48,,7.7,22.0,7.7,22.0,14.3,SOLEDAD SAENZ
4198,2023-09-18,1,plata,cadenas,CP,3,,30.4,85.0,30.4,85.0,54.6,SOLEDAD SAENZ
4199,2023-09-18,1,plata,collares,CLP,54,,27.2,68.5,27.2,68.5,41.3,SOLEDAD SAENZ
4200,2023-09-18,1,plata,pulseras,PV,15,,3.0,7.5,3.0,7.5,4.5,ZULENIS
4201,2023-09-21,1,plata,anillos,AP,170,T7,6.25,27.8,6.25,27.8,21.55,SOLEDAD SAENZ
4202,2023-09-21,2,plata,aretes,AR,191,,4.6,16.4,9.2,32.8,23.599999999999998,ANDRES CADAVID
4203,2023-09-21,2,plata,aretes,AR,286,,1.5,3.0,3.0,6.0,3.0,BODY JEWELZ
4204,2023-09-21,1,plata,aretes,AR,404,,4.08,15.25,4.08,15.25,11.17,CIRKON
4205,2023-09-21,3,plata,pulseras,PV,5,,1.5,3.5,4.5,10.5,6.0,ZULENIS
4206,2023-09-22,1,plata,anillos,AP,29,T7,5.4,21.9,5.4,21.9,16.5,SOLEDAD SAENZ
4207,2023-09-22,1,plata,aretes,AR,150,,6.48,20.8,6.48,20.8,14.32,ANDRES CADAVID
4208,2023-09-22,2,plata,aretes,AR,175,,1.0,3.0,2.0,6.0,4.0,P&K
4209,2023-09-22,1,plata,aretes,AR,415,,5.76,16.8,5.76,16.8,11.040000000000001,CIRKON
4210,2023-09-22,1,plata,aretes,AR,457,,7.4,22.7,7.4,22.7,15.299999999999999,SOLEDAD SAENZ
4211,2023-09-22,1,plata,aretes,AR,458,,8.4,24.5,8.4,24.5,16.1,SOLEDAD SAENZ
4212,2023-09-22,1,plata,juegos,JP,2,,7.25,27.8,7.25,27.8,20.55,JUAN CHALCO
4213,2023-09-22,1,plata,juegos,JP,43,,15.64,42.8,15.64,42.8,27.159999999999997,CIRKON
4214,2023-09-22,1,plata,pulseras,PPL,72,,7.2,26.7,7.2,26.7,19.5,ALPHA TRADING
4215,2023-09-22,1,plata,pulseras,PPL,102,,16.8,35.6,16.8,35.6,18.8,VOGA
4216,2023-09-22,1,plata,dijes,DP,33,,6.0,18.6,6.0,18.6,12.600000000000001,CIRKON
4217,2023-09-22,1,plata,dijes,DP,264,,6.21,16.9,6.21,16.9,10.689999999999998,CIRKON
4218,2023-09-22,1,plata,cadenas,CP,14,,10.07,25.7,10.07,25.7,15.629999999999999,MIAMI
4219,2023-09-22,1,plata,cadenas,CP,73,,5.17,15.6,5.17,15.6,10.43,VOGA
4220,2023-09-22,1,plata,cadenas,CP,92,,9.46,21.8,9.46,21.8,12.34,VOGA
4221,2023-09-22,1,plata,cadenas,CP,136,,9.72,28.7,9.72,28.7,18.979999999999997,FERNANDO JARA
4222,2023-09-22,2,plata,pulseras,PV,15,,3.0,7.5,6.0,15.0,9.0,ZULENIS
4223,2023-09-22,1,plata,pulseras,PV,39,,10.0,25.8,10.0,25.8,15.8,VOGA
4224,2023-09-26,1,plata,anillos,AP,152,T6,5.52,22.4,5.52,22.4,16.88,ANDRES CADAVID
4225,2023-09-26,1,plata,aretes,AR,19,,2.52,10.75,2.52,10.75,8.23,LX USA
4226,2023-09-26,1,plata,aretes,AR,23,,1.75,9.8,1.75,9.8,8.05,SOLEDAD SAENZ
4227,2023-09-26,1,plata,aretes,AR,38,,9.24,30.8,9.24,30.8,21.560000000000002,SOLEDAD SAENZ
4228,2023-09-26,1,plata,aretes,AR,129,A,5.0,14.8,5.0,14.8,9.8,CHINA
4229,2023-09-26,1,plata,dijes,DP,72,,1.76,2.8,1.76,2.8,1.0399999999999998,ALPHA TRADING
4230,2023-09-26,1,plata,dijes,DP,328,,6.0,20.5,6.0,20.5,14.5,CIRKON
4231,2023-09-26,1,plata,dijes,DP,519,,2.2,12.8,2.2,12.8,10.600000000000001,CIRKON
4232,2023-09-26,1,plata,cadenas,CP,15,,6.116,16.7,6.116,16.7,10.584,MIAMI
4233,2023-09-26,1,plata,cadenas,CP,44,,4.84,14.5,4.84,14.5,9.66,SOLEDAD SAENZ
4234,2023-09-26,1,plata,cadenas,CP,93,,8.8,22.5,8.8,22.5,13.7,VOGA
4235,2023-09-26,1,plata,pulseras,PV,32,,2.0,5.5,2.0,5.5,3.5,VOGA
4236,2023-09-30,1,plata,aretes,AR,106,,2.4,11.5,2.4,11.5,9.1,SOLEDAD SAENZ
4237,2023-09-30,1,plata,aretes,AR,250,,6.48,22.5,6.48,22.5,16.02,MILANUS USA
4238,2023-09-30,1,plata,aretes,AR,286,,1.5,3.0,1.5,3.0,1.5,BODY JEWELZ
4239,2023-09-30,1,plata,aretes,AR,294,,8.0,19.8,8.0,19.8,11.8,LX USA
4240,2023-09-30,1,plata,aretes,AR,385,,1.8,10.9,1.8,10.9,9.1,ALEX CASTRO
4241,2023-09-30,1,plata,aretes,AR,401,,1.68,9.8,1.68,9.8,8.120000000000001,LX USA
4242,2023-09-30,1,plata,aretes,AR,409,,10.56,26.5,10.56,26.5,15.94,CIRKON
4243,2023-09-30,1,plata,aretes,AR,414,,5.04,17.8,5.04,17.8,12.760000000000002,CIRKON
4244,2023-09-30,1,plata,pulseras,PPL,79,,10.5,30.0,10.5,30.0,19.5,CIRKON
4245,2023-09-30,1,plata,cadenas,CP,73,,5.17,15.6,5.17,15.6,10.43,VOGA
4246,2023-09-30,1,plata,collares,CLP,48,,16.6,37.8,16.6,37.8,21.199999999999996,SOLEDAD SAENZ
4247,2023-09-30,1,plata,pulseras,PV,4,,3.0,2.5,3.0,2.5,-0.5,ZULENIS
4248,2023-09-30,1,plata,pulseras,PV,5,,1.5,3.5,1.5,3.5,2.0,ZULENIS
4249,2023-09-30,1,plata,pulseras,PV,15,,3.0,7.5,3.0,7.5,4.5,ZULENIS
4250,2023-09-30,2,plata,pulseras,PV,17,,3.0,8.5,6.0,17.0,11.0,ZULENIS
4251,2023-10-05,1,plata,anillos,AP,39,T8.5,7.5,25.7,7.5,25.7,18.2,SOLEDAD SAENZ
4252,2023-10-05,1,plata,anillos,AP,39,T9.5,7.5,25.7,7.5,25.7,18.2,SOLEDAD SAENZ
4253,2023-10-05,1,plata,aretes,AR,41,,6.25,18.7,6.25,18.7,12.45,FLAVIO JARA
4254,2023-10-05,1,plata,aretes,AR,250,,6.48,22.5,6.48,22.5,16.02,MILANUS USA
4255,2023-10-05,1,plata,aretes,AR,374,,10.62,29.8,10.62,29.8,19.18,CIRKON
4256,2023-10-05,1,plata,aretes,AR,401,,1.68,9.8,1.68,9.8,8.120000000000001,LX USA
4257,2023-10-05,1,plata,aretes,AR,408,,17.0,37.8,17.0,37.8,20.799999999999997,CIRKON
4258,2023-10-05,1,plata,aretes,AR,477,,10.98,32.8,10.98,32.8,21.819999999999997,ALINA PAZ
4259,2023-10-05,1,plata,dijes,DP,383,,11.66,26.7,11.66,26.7,15.04,CIRKON
4260,2023-10-05,1,plata,dijes,DP,547,,9.5,26.7,9.5,26.7,17.2,CIRKON
4261,2023-10-05,1,plata,cadenas,CP,134,,9.9,31.7,9.9,31.7,21.799999999999997,FERNANDO JARA
4262,2023-10-05,1,plata,pulseras,PV,7,,1.5,4.5,1.5,4.5,3.0,ZULENIS
4263,2023-10-05,1,plata,pulseras,PV,17,,3.0,8.5,3.0,8.5,5.5,ZULENIS
4264,2023-10-13,1,plata,anillos,AP,61,T7,8.5,27.5,8.5,27.5,19.0,ALPHA TRADING
4265,2023-10-13,1,plata,pulseras,PV,4,,3.0,2.5,3.0,2.5,-0.5,ZULENIS
4266,2023-10-13,1,plata,pulseras,PV,17,,3.0,8.5,3.0,8.5,5.5,ZULENIS
4267,2023-10-23,1,plata,anillos,AP,45,T7,21.6,68.0,21.6,68.0,46.4,SOLEDAD SAENZ
4268,2023-10-23,1,plata,aretes,AR,117,,4.08,12.75,4.08,12.75,8.67,XAVIER GUILLEN
4269,2023-10-23,1,plata,aretes,AR,177,,1.2,4.5,1.2,4.5,3.3,P&K
4270,2023-10-23,1,plata,aretes,AR,399,,36.0,78.9,36.0,78.9,42.900000000000006,FLAVIO JARA
4271,2023-10-23,1,plata,pulseras,PPL,12,,13.69,34.7,13.69,34.7,21.010000000000005,SOLEDAD SAENZ
4272,2023-10-23,1,plata,dijes,DP,72,,1.76,2.8,1.76,2.8,1.0399999999999998,ALPHA TRADING
4273,2023-10-23,5,plata,dijes,DP,91,,5.88,17.5,29.4,87.5,58.1,XAVIER GUILLEN
4274,2023-10-23,3,plata,dijes,DP,183,,1.98,13.5,5.9399999999999995,40.5,34.56,ALPHA TRADING
4275,2023-10-23,2,plata,dijes,DP,493,,3.91,15.6,7.82,31.2,23.38,ALPHA TRADING
4276,2023-10-23,1,plata,dijes,DP,549,,5.04,16.7,5.04,16.7,11.66,ALINA PAZ
4277,2023-10-23,1,plata,pulseras,PV,7,,1.5,4.5,1.5,4.5,3.0,ZULENIS
4278,2023-10-27,1,plata,anillos,AP,151,T5,4.08,19.25,4.08,19.25,15.17,ANDRES CADAVID
4279,2023-10-27,1,plata,aretes,AR,253,,8.64,24.8,8.64,24.8,16.16,MILANUS USA
4280,2023-10-27,1,plata,pulseras,PV,12,,3.0,6.5,3.0,6.5,3.5,ZULENIS
4281,2023-10-27,1,plata,pulseras,PV,15,,3.0,7.5,3.0,7.5,4.5,ZULENIS
4282,2023-10-27,1,plata,pulseras,PV,17,,3.0,8.5,3.0,8.5,5.5,ZULENIS
4283,2023-10-27,1,plata,pulseras,PV,20,,4.0,12.5,4.0,12.5,8.5,VOGA
4284,2023-11-01,1,plata,anillos,AP,151,T7,4.5,19.25,4.5,19.25,14.75,ANDRES CADAVID
4285,2023-11-01,1,plata,anillos,AP,187,T7,7.5,25.7,7.5,25.7,18.2,CIRKON
4286,2023-11-01,1,plata,anillos,AP,207,T6,14.74,38.9,14.74,38.9,24.159999999999997,VOGA
4287,2023-11-01,1,plata,aretes,AR,106,,2.4,11.5,2.4,11.5,9.1,SOLEDAD SAENZ
4288,2023-11-01,1,plata,aretes,AR,138,,7.75,22.4,7.75,22.4,14.649999999999999,ALINA PAZ
4289,2023-11-01,1,plata,aretes,AR,346,,4.16,15.6,4.16,15.6,11.44,FLAVIO JARA
4290,2023-11-01,1,plata,aretes,AR,413,,7.2,19.8,7.2,19.8,12.600000000000001,CIRKON
4291,2023-11-01,1,plata,cadenas,CP,45,,5.94,15.4,5.94,15.4,9.46,SOLEDAD SAENZ
4292,2023-11-02,1,plata,aretes,AR,85,,5.28,17.8,5.28,17.8,12.52,CIRKON
4293,2023-11-02,1,plata,cadenas,CP,129,,2.97,13.8,2.97,13.8,10.83,FERNANDO JARA
4294,2023-11-02,1,plata,pulseras,PV,22,,4.5,15.4,4.5,15.4,10.9,VOGA
4295,2023-11-02,1,plata,pulseras,PV,25,,6.0,18.5,6.0,18.5,12.5,VOGA
4296,2023-11-02,1,plata,pulseras,PV,57,,7.0,17.5,7.0,17.5,10.5,VOGA
4297,2023-11-08,1,plata,cadenas,CP,9,,3.06,13.9,3.06,13.9,10.84,ANDRES CADAVID
4298,2023-11-08,1,plata,cadenas,CP,136,,9.72,28.7,9.72,28.7,18.979999999999997,FERNANDO JARA
4299,2023-11-08,1,plata,pulseras,PV,58,,6.0,16.5,6.0,16.5,10.5,VOGA
4300,2023-11-09,1,plata,anillos,AP,20,T8,14.0,34.8,14.0,34.8,20.799999999999997,SOLEDAD SAENZ
4301,2023-11-09,1,plata,aretes,AR,487,,11.22,29.8,11.22,29.8,18.58,CIRKON
4302,2023-11-09,1,plata,juegos,JP,128,,17.76,47.8,17.76,47.8,30.039999999999996,ANDRES CADAVID
4303,2023-11-09,1,plata,pulseras,PPL,44,,3.36,15.6,3.36,15.6,12.24,SOLEDAD SAENZ
4304,2023-11-09,1,plata,pulseras,PPL,169,,16.8,45.0,16.8,45.0,28.2,SOLEDAD SAENZ
4305,2023-11-09,1,plata,dijes,DP,1,,4.2,14.5,4.2,14.5,10.3,XAVIER GUILLEN
4306,2023-11-09,1,plata,dijes,DP,496,,68.016,168.7,68.016,168.7,100.68399999999998,XAVIER GUILLEN
4307,2023-11-09,1,plata,cadenas,CP,85,,6.82,17.25,6.82,17.25,10.43,VOGA
4308,2023-11-09,1,plata,cadenas,CP,96,,11.55,27.8,11.55,27.8,16.25,VOGA
4309,2023-11-09,1,plata,pulseras,PV,9,,2.5,5.5,2.5,5.5,3.0,ZULENIS
4310,2023-11-10,1,plata,aretes,AR,101,,3.36,10.75,3.36,10.75,7.390000000000001,CIRKON
4311,2023-11-10,1,plata,aretes,AR,143,,11.52,28.7,11.52,28.7,17.18,ALINA PAZ
4312,2023-11-10,1,plata,aretes,AR,177,,1.2,4.5,1.2,4.5,3.3,P&K
4313,2023-11-10,1,plata,aretes,AR,471,,2.2,7.8,2.2,7.8,5.6,ALINA PAZ
4314,2023-11-10,1,plata,aretes,AR,472,,10.0,26.7,10.0,26.7,16.7,ALINA PAZ
4315,2023-11-10,1,plata,pulseras,PPL,3,,3.8,12.4,3.8,12.4,8.600000000000001,PANAMA
4316,2023-11-10,1,plata,pulseras,PPL,30,,3.74,14.8,3.74,14.8,11.06,CIRKON
4317,2023-11-10,1,plata,pulseras,PPL,70,,5.4,22.7,5.4,22.7,17.299999999999997,ALPHA TRADING
4318,2023-11-10,1,plata,dijes,DP,307,,7.5,21.8,7.5,21.8,14.3,CIRKON
4319,2023-11-10,1,plata,pulseras,PV,14,,3.0,7.5,3.0,7.5,4.5,ZULENIS
4320,2023-11-13,1,plata,aretes,AR,347,,5.72,17.8,5.72,17.8,12.080000000000002,CIRKON
4321,2023-11-13,1,plata,juegos,JP,135,,23.75,57.8,23.75,57.8,34.05,ANDRES CADAVID
4322,2023-11-13,1,plata,dijes,DP,52,,5.5,17.8,5.5,17.8,12.3,CIRKON
